source,category,subcategory,scope,text_en,text_zh,preview,extra_id
aitag,腿,,default,ass visible through thighs,屁股通过大腿可见,,2794
aitag,腿,,default,jk face leg,黑丝jk,,2898
aitag,腿,,default,tail between legs,尾巴夹腿间,,3144
aitag,腿,,default,platform heel ((thigh boots)),厚底带跟过膝长靴,,3279
aitag,腿,,default,slim legs,细腿,https://img1.imgtp.com/2022/10/15/4WqkDRxe.png,3798
aitag,腿,,default,leg up,抬腿,,4021
aitag,腿,,default,crossed legs,双腿交叉,,4450
aitag,腿,,default,anklet,脚环,,4715
aitag,腿,,default,torn_thighhighs,损坏了的过膝袜,,4927
aitag,腿,,default,"skindentation
",绝对领域勒肉版,cvdc,5235
aitag,腿,,default,legs apart,双腿分开,,5418
aitag,腿,,default,knees together,双腿并拢,hshsjjfuebdvc,5475
aitag,腿,,default,presenting foot,展示脚部,,5490
aitag,腿,,default,knees together feet apart,双膝并拢脚分开,https://s2.loli.net/2022/10/24/K2fok5Mxl6tY14X.png,5623
aitag,脸,,default,blush,脸红,,349
aitag,脸,,default,embarrassed,尴尬害羞,,350
aitag,脸,,default,orgasm,高潮,,351
aitag,脸,,default,torogao,恍惚放荡,,352
aitag,脸,,default,drunk,酒醉,,353
aitag,脸,,default,ahegao,阿嘿颜,,354
aitag,脸,,default,fucked silly,干到傻,,355
aitag,脸,,default,naughty face,戏弄调戏脸,,356
aitag,脸,,default,wince,皱眉蹙眼,,357
aitag,脸,,default,shaded face,阴暗脸,,358
aitag,脸,,default,disgust,厌恶,,359
aitag,脸,,default,annoyed,恼火,,360
aitag,脸,,default,pout,噘嘴,,361
aitag,脸,,default,nervous,紧张,,362
aitag,脸,,default,confused,困惑,,363
aitag,脸,,default,scared,害怕,,364
aitag,脸,,default,pain,疼痛,,365
aitag,脸,,default,screaming,尖叫,,366
aitag,脸,,default,surprised,惊讶,,367
aitag,脸,,default,turn pale,脸色苍白 ,,368
aitag,脸,,default,sad,悲伤,,369
aitag,脸,,default,gloom (expression) depressed,忧郁,,370
aitag,脸,,default,sigh,叹息,,371
aitag,脸,,default,sleepy,想睡的,,373
aitag,脸,,default,serious,认真,,374
aitag,脸,,default,frown,皱眉,,375
aitag,脸,,default,v shaped eyebrows,V字眉 ,,376
aitag,脸,,default,furrowed brow raised eyebrows,八字眉,,377
aitag,脸,,default,raised eyebrow,挑眉,,378
aitag,脸,,default,short eyebrows,短眉,,379
aitag,脸,,default,thick eyebrows,浓眉,,380
aitag,脸,,default,drooling,流口水,,381
aitag,脸,,default,wavy mouth,波浪嘴,,382
aitag,脸,,default,teeth,牙齿,,383
aitag,脸,,default,upper teeth,上牙 ,,384
aitag,脸,,default,sharp teeth,鲨鱼牙,,385
aitag,脸,,default,clenched teeth,咬紧牙关,,386
aitag,脸,,default,round teeth,圆齿,,387
aitag,脸,,default,skin fang,嘴虎牙,,389
aitag,脸,,default,tongue,舌头,,390
aitag,脸,,default,lipstick,口红,,391
aitag,脸,,default,pointy ears,尖耳朵,,392
aitag,脸,,default,horns,犄角,,393
aitag,脸,,default,smile,微笑,,761
aitag,脸,,default,grin,露齿笑,,946
aitag,脸,,default,tears,眼泪,,1035
aitag,脸,,default,Beard,絡腮鬍,,1041
aitag,脸,,default,mustache,八字鬍,,1042
aitag,脸,,default,goatee,山羊鬚,,1043
aitag,脸,,default,open  mouth,张嘴,,1115
aitag,脸,,default,food on face,食物在脸上（by 冬日谎言）,,1250
aitag,脸,,default,"looking up,no pupils,empty eyes,drooling,messy_hair,open  mouth,",被催眠的,,1257
aitag,脸,,default,"clear face,expressionless",面无表情,,1491
aitag,脸,,default,naughty_face,下流的表情,,1765
aitag,脸,,default,light smile,微笑,https://i.postimg.cc/6QrW4FJM/ffadcc27-2851-455a-b910-41218adb1173.png,2228
aitag,脸,,default,singing sang.,唱歌,https://s1.imagehub.cc/images/2022/10/24/4FTKK2MF_BCJ28J5D.jpg,2434
aitag,脸,,default,licking,舔,https://i.imgur.com/STuorik.png,2877
aitag,脸,,default,"looking up,no pupils,empty eyes,drooling,messy_hair,open  mouth,,glowing eyes,(half-closed eyes,),(expressionless),open  mouth",被催眠的（更新）,,2891
aitag,脸,,default,cold attitude,冷淡的表情（可能需要与负面词cold搭配使用）,,3332
aitag,脸,,default,smug,洋洋得意,,4229
aitag,脸,,default,beautiful_face,精致脸庞,,4438
aitag,脸,,default,Open mouth indicating flustered,慌乱嘴型(也是艾草的嘴型),https://pic.img.ski/1673303840.png,4961
aitag,脸,,default,expressionless,无表情,yyydthcttuytovc,5476
aitag,脸,,default,fang,虎牙,sydlyogugouvc,5477
aitag,眼,,default,eyes visible through hair,眼透头发,,394
aitag,眼,,default,hair over one eye one eye covered,单遮眼,,395
aitag,眼,,default,bandage over one eye,绷带遮单眼,,396
aitag,眼,,default,closed eyes,闭眼,,397
aitag,眼,,default,one eye closed,闭单眼,,398
aitag,眼,,default,half-closed eyes,半开眼,,399
aitag,眼,,default,squinting,瞇眼,,400
aitag,眼,,default,tsurime,吊眼角,,401
aitag,眼,,default,tareme,下垂眼,,402
aitag,眼,,default,upturned eyes,上看的眼睛,,403
aitag,眼,,default,empty eyes,失神眼,,404
aitag,眼,,default,sanpaku,三白眼,,406
aitag,眼,,default,jitome,半开平线眼,,407
aitag,眼,,default,cross-eyed,斗鸡眼的,,408
aitag,眼,,default,uneven eyes,不对称眼,,409
aitag,眼,,default,crazy eyes,疯狂眼睛,,410
aitag,眼,,default,wide-eyed,睁大眼睛,,411
aitag,眼,,default,glowing eyes,发光眼睛,,412
aitag,眼,,default,ringed eyes,圈圈眼,,413
aitag,眼,,default,constricted pupils,收缩的瞳孔,,414
aitag,眼,,default,slit pupils,猫瞳,,415
aitag,眼,,default,horizontal pupils,水平瞳孔,,416
aitag,眼,,default,heart-shaped pupils,爱心瞳,,417
aitag,眼,,default,symbol-shaped pupils,符号瞳,,418
aitag,眼,,default,heterochromia,异色瞳,,419
aitag,眼,,default,no pupils,没有瞳孔,,420
aitag,眼,,default,bright pupils,发亮瞳孔,,421
aitag,眼,,default,eyelashes,眼睫毛,,422
aitag,眼,,default,eyeshadow,眼影,,423
aitag,眼,,default,eyeliner,眼线,,424
aitag,眼,,default,gradient eyes,渐变眼,,792
aitag,眼,,default,aquagradient eyes,水汪汪的眼睛,,821
aitag,眼,,default,beautiful golden eyes,金色的瞳孔,,848
aitag,眼,,default,colored sclera,有色巩膜（眼白）,,1287
aitag,眼,,default,round eyes,圆眼,,1288
aitag,眼,,default,slit pupils,猫眼（竖瞳）,,1348
aitag,眼,,default,heterochromia,异色瞳,https://i.imgur.com/sPf99NT.png,1351
aitag,眼,,default,"half-closed eyes,",半闭眼,,1542
aitag,眼,,default,heart-shaped_pupils,爱心瞳孔,,1840
aitag,眼,,default,heterochromia blue red,异色瞳,http://chuantu.xyz/t6/742/1666518871x1738822115.png,1842
aitag,眼,,default,beautiful detailed eyes,精细的眼睛,https://i.niupic.com/images/2022/10/22/a9Du.png,2323
aitag,眼,,default,heterochromia golden red,异色瞳,https://i.imgur.com/sPf99NT.png,2826
aitag,眼,,default,Cyan eyes,青色眼瞳,,2997
aitag,眼,,default,phoenix eye,丹凤眼,,3112
aitag,眼,,default,"closed eyes,",闭眼,,3311
aitag,眼,,default,"Glazed pupils,",琉璃瞳孔,,3776
aitag,眼,,default,heterochromia golden green,异色瞳,,4122
aitag,眼,,default,rolling eyes,翻白眼,,5018
aitag,眼,,default,heterochromia grey red,异色瞳,https://i.imgur.com/sPf99NT.png,5510
aitag,衣服,,default,untied bikini,解开比基尼,,427
aitag,衣服,,default,front-tie bikini top,前系带比基尼上着,,428
aitag,衣服,,default,buruma,布鲁玛,,441
aitag,衣服,,default,thong leotard,丁字紧身衣,,447
aitag,衣服,,default,leotard under clothes,衣服下紧身衣,,448
aitag,衣服,,default,taut clothes,紧身衣服,,449
aitag,衣服,,default,dress,连身裙,,456
aitag,衣服,,default,ribbed sweater,罗纹毛衣,,465
aitag,衣服,,default,hip vent,臀部切口,,469
aitag,衣服,,default,corset,束腹,,473
aitag,衣服,,default,crop top,小可爱露腹短上衣,,474
aitag,衣服,,default,racing suit,赛车服(By KimZuo),,591
aitag,衣服,,default,nurse,护士服(By Yao_men),,592
aitag,衣服,,default,latex,乳胶紧身衣(By Yao_men),,593
aitag,衣服,,default,lab_coat,白大褂(By Yao_men),,594
aitag,衣服,,default,convenience store uniforms,便利店工作服(By 糯米),https://s3.bmp.ovh/imgs/2022/10/14/2601d2a2d1deaf65.png,606
aitag,衣服,,default,summer long skirt,夏日长裙,https://s3.bmp.ovh/imgs/2022/10/14/dccdb315521c0edf.png,607
aitag,衣服,,default,business suit,西装,,639
aitag,衣服,,default,yukata,浴衣,,645
aitag,衣服,,default,santa,圣诞装,,662
aitag,衣服,,default,gothic_lolita,哥特洛丽塔风格,,683
aitag,衣服,,default,mahou shoujo,马猴烧酒风格,,698
aitag,衣服,,default,Maid dress,女仆装,,720
aitag,衣服,,default,black suit,西服(black黑)-by bilibili-跑酷,,747
aitag,衣服,,default,neck ribbon,頸帶,,755
aitag,衣服,,default,no_bra,无胸罩,,777
aitag,衣服,,default,conjoined black silk,黑丝连体衣,,801
aitag,衣服,,default,Cape hood,兜帽斗篷,,818
aitag,衣服,,default,nun gown,修女服,,839
aitag,衣服,,default,military uniform,军装,,844
aitag,衣服,,default,hanfu,汉服,,845
aitag,衣服,,default,torn clothes,破损的衣物,,885
aitag,衣服,,default,"black skirt dress, flower pattern in dress,black gown",黑色礼服,,933
aitag,衣服,,default,cloak,披风,,966
aitag,衣服,,default,white_windbreaker,白色风衣,,976
aitag,衣服,,default,wind coat,风衣,,990
aitag,衣服,,default,cow_bikini,奶牛比基尼,,1017
aitag,衣服,,default,Open-backed sweater,露背毛衣,,1018
aitag,衣服,,default,tan line,曬痕,,1057
aitag,衣服,,default,sailor dress,水手服,,1065
aitag,衣服,,default,see-through,透明衣服,,1074
aitag,衣服,,default,gym_uniform,运动制服,,1075
aitag,衣服,,default,evening dress,晚礼服,,1245
aitag,衣服,,default,full dress,礼服,,1246
aitag,衣服,,default,combat suit,战斗服,,1258
aitag,衣服,,default,casual wear,休闲服(素上衣、牛仔裤),https://i.imgur.com/2Hyp5Hc.png,1349
aitag,衣服,,default,lab coat,实验袍,https://i.imgur.com/ON3sNDL.png,1353
aitag,衣服,,default,school_uniform,学校制服,,1373
aitag,衣服,,default,sweet_lolita,甜美可爱的洛丽塔,,1415
aitag,衣服,,default,fishnet top,网纹衣,,1417
aitag,衣服,,default,military_uniform,军装,,1429
aitag,衣服,,default,Witch dress,魔女风格服,,1434
aitag,衣服,,default,overcoat,大衣,,1479
aitag,衣服,,default,wet clothes,湿润的衣服,,1530
aitag,衣服,,default,robe,长袍,,1543
aitag,衣服,,default,trench_coat,战壕风衣,,1544
aitag,衣服,,default,"strapless tank top, navel cutout",抹胸,,1550
aitag,衣服,,default,parka,派克大衣,,1562
aitag,衣服,,default,formal dress,礼服,,1567
aitag,衣服,,default,lolita_fashion,洛丽塔风格,,1578
aitag,衣服,,default,no underwear,无内衣,,1583
aitag,衣服,,default,hanfu,汉服,,1699
aitag,衣服,,default,sailor dress,水手裙,,1717
aitag,衣服,,default,zentai,紧身连体衣,,1723
aitag,衣服,,default,leather jacket,皮衣,,1733
aitag,衣服,,default,"bulletproof_vest,",防弹衣,,1735
aitag,衣服,,default,spider web print,蛛网纹路,,1736
aitag,衣服,,default,sweet_lolita,"sweet_lolita,",,1793
aitag,衣服,,default,Maid dress,A,,1822
aitag,衣服,,default,torn clothes,撕裂的衣服,,1910
aitag,衣服,,default,"less clothes
",无,,1932
aitag,衣服,,default,latex,乳胶衣,,1934
aitag,衣服,,default,"Chinese style,One-piece swimsuit，Clothes with gold patterns",中式死库水（辉木）,,1969
aitag,衣服,,default,Raincoat,雨衣,,1987
aitag,衣服,,default,Mai Shiranui,不知火舞,,2068
aitag,衣服,,default,pajamas,睡衣,,2153
aitag,衣服,,default,street wear,街头风格服饰,,2158
aitag,衣服,,default,"loli,one girl,domineering lady, nun",修女,,2177
aitag,衣服,,default,bathrobe,浴袍,,2205
aitag,衣服,,default,armor,铠甲,,2212
aitag,衣服,,default,coat,外套,,2221
aitag,衣服,,default,hoodie,连帽衫(带帽卫衣),,2232
aitag,衣服,,default,sweatshirt,圆领卫衣,,2233
aitag,衣服,,default,blue and white striped bikini,蓝白条纹比基尼,,2265
aitag,衣服,,default,Cassock,神父/修生黑袍,,2379
aitag,衣服,,default,power armor,动力甲,,2424
aitag,衣服,,default,cheongsam,旗袍（效果好）,,2453
aitag,衣服,,default, dungarees,工装,,2501
aitag,衣服,,default,bra visible through clothes,透过衣服能看到胸罩,,2607
aitag,衣服,,default,lace-trimmed bra,蕾丝边胸罩,,2613
aitag,衣服,,default,"indian clothes,chinese clothes,Cleopatra,",一些风格服饰,,2642
aitag,衣服,,default,Belly Dancer,肚皮舞者,,2644
aitag,衣服,,default,conjoined white silk,连体白丝,,2744
aitag,衣服,,default,see-through serafuku,透明水手服,,2776
aitag,衣服,,default,num clothes,修女服,https://i.imgur.com/v5DU7un.png,2778
aitag,衣服,,default,highleg swimsuit,高叉泳衣,,2803
aitag,衣服,,default,revealing dress,礼服长裙,,2809
aitag,衣服,,default,hospital gown,病号服,,2915
aitag,衣服,,default,White clothes,白色衣服,,3010
aitag,衣服,,default,Greek clothes,希腊服饰,,3033
aitag,衣服,,default,leotards,紧身连衣裤,,3095
aitag,衣服,,default,V-NECK SWEATER VEST,V领针织毛衣（无袖背心）,,3109
aitag,衣服,,default,Pumpkin skirt,南瓜裙,,3132
aitag,衣服,,default,halloween_costume,万圣节服装,,3133
aitag,衣服,,default,soft shell coat,软壳外套,,3136
aitag,衣服,,default,underwear,内衣,,3294
aitag,衣服,,default,exoskeleton,外骨骼,,3331
aitag,衣服,,default,frock,罩衫,,3352
aitag,衣服,,default,Taoist robe,道袍,,3419
aitag,衣服,,default,Army overcoat,军大衣,,3518
aitag,衣服,,default,frillded shirt,荷叶边衬衫,,3560
aitag,衣服,,default,white sailor dress,水手服,,3582
aitag,衣服,,default,"(((black sundress with round neck,white T-shirt bottom)))",黑色连衣裙+白色打底T恤搭配(请勿去掉tag括号),https://pic1.imgdb.cn/item/636ad2d216f2c2beb147c84c.png,3631
aitag,衣服,,default,Exoskeleton Mecha,外骨骼机甲,,3644
aitag,衣服,,default,mosaic,拼接款,,3670
aitag,衣服,,default,Battle Robe,战袍,,3704
aitag,衣服,,default,mechanical clothes,机械服装,,3743
aitag,衣服,,default,[Battle Robe:Exoskeleton Mecha:0.3],机械战甲,,3781
aitag,衣服,,default,cropped shoulders,露肩,,3807
aitag,衣服,,default,nun clothes,修女服,https://i.imgur.com/v5DU7un.png,3814
aitag,衣服,,default,Standing collar long windbreaker,长袖运动服（直译为立领长风衣）,,3862
aitag,衣服,,default,sleeveless shirt,无袖衬衫,,3881
aitag,衣服,,default,"wind coat,skirt,scarf, gloves, leg belt, arm strap, hairclip, ",方舟风格服装（2019刻板印象）,,3981
aitag,衣服,,default,navel,露脐,,4073
aitag,衣服,,default,office lady suit,OL套装,,4083
aitag,衣服,,default,Soccer team jersey,足球球衣,,4251
aitag,衣服,,default,hot underware,情趣内衣,,4252
aitag,衣服,,default,Bunny Girl,兔女郎,,4320
aitag,衣服,,default,japanese_clothes,和服,,4448
aitag,衣服,,default,Red Plaid Shirts,红格衬衫,,4456
aitag,衣服,,default,student training wear,体操服,,4457
aitag,衣服,,default,open-chest sweater,开胸毛衣,,4646
aitag,衣服,,default,side-tie bikini bottom,侧系带比基尼下着,,4660
aitag,衣服,,default,reverse bunny suit,逆兔女郎,,4692
aitag,衣服,,default,wedding_dress,1婚纱,,4703
aitag,衣服,,default,raincoat,雨衣,,4718
aitag,衣服,,default,Military officer dress,军礼服,,4719
aitag,衣服,,default,sports bra,运动胸罩,,4886
aitag,衣服,,default,"bride, bridal veil, bridal gauntlets, wedding dress, bridal garter, bridal legwear, white thighhighs, stiletto heels,",全套婚纱,,4894
aitag,衣服,,default,Black storm jacket,黑色冲锋衣,,4897
aitag,衣服,,default,kimono,和服,,5032
aitag,衣服,,default,nontraditional miko,改造巫女服,,5055
aitag,衣服,,default,slime dress,史莱姆装,,5176
aitag,衣服,,default,cheerleading,啦啦隊,,5205
aitag,衣服,,default,highleg leotard,高叉紧身衣,,5343
aitag,衣服,,default,white shirt,白衬衫,,5371
aitag,衣服,,default,jumpsuit,连体服（工作服）,,5374
aitag,衣服,,default,bodysuit,紧身衣,,5392
aitag,衣服,,default,wearing white sleeveless cheongsam,穿着红色旗袍(颜色可换),,5404
aitag,衣服,,default,school uniform,校服,,5411
aitag,衣服,,default,nightgown,睡衣,,5422
aitag,衣服,,default,pocahontas outfit,印第安服饰,,5424
aitag,衣服,,default,slingshot swimsuit,高叉泳衣,,5464
aitag,衣服,,default,soaked,浸湿（如果有内衣会透的更明显）,"{{masterpiece}},1girl,bestquality,Stainbloodonthebody,Yandere,Yanderesmiles,",5485
aitag,衣服,,default,See-through vest,透明的背心,,5488
aitag,衣服,,default,revealing clothes,暴露的衣服,,5489
aitag,衣服,,default,[see-through:evening dress:0.3],透明晚礼服 by czz,https://drive.google.com/file/d/1CL-U5ra1O344ld5IeAHBaYp1YK1gAzPs/view?usp=sharing,5491
aitag,衣服,,default,gothic lolita，,哥特萝莉裙,,5498
aitag,衣服,,default,plaid skirt,短裤,https://i.imgur.com/mZtFQDn.png,5511
aitag,衣服,,default,japanese yukata,日式浴衣,,5549
aitag,衣服,,default,latex_bodysuit,乳胶衣,g,5557
aitag,衣服,,default,red dress,红色连身裙,,5571
aitag,衣服,,default,"chinese clothes,china dress,",中国的衣服裙子,https://i.imgtg.com/2023/07/16/OzYHdL.png,5574
aitag,衣服,,default,Space suit,宇航服（配合科幻标签）,https://i.imgtg.com/2023/07/16/OzYQEt.png,5576
aitag,衣服,,default,taut shirt,紧身衬衫,https://i.imgtg.com/2023/07/16/OzYSIx.png,5577
aitag,衣服,,default,poncho,小披风,https://i.imgtg.com/2023/07/16/OzYdRp.png,5578
aitag,衣服,,default,Miko clothing,巫女服,https://i.imgtg.com/2023/07/16/OzYcFj.png,5579
aitag,衣服,,default,bikini,比基尼,https://i.imgtg.com/2023/07/16/OzYsjU.png,5580
aitag,衣服,,default,string bikini,系绳比基尼,https://i.imgtg.com/2023/07/16/OzYYUY.png,5581
aitag,衣服,,default,swimsuit,泳装,https://i.imgtg.com/2023/07/16/OzYfyv.png,5582
aitag,衣服,,default,one-piece swimsuit,连体泳衣,https://i.imgtg.com/2023/07/16/OzYlsq.png,5583
aitag,衣服,,default,school swimsuit,学校泳衣,https://i.imgtg.com/2023/07/16/OzYjac.png,5584
aitag,衣服,,default,competition swimsuit,竞赛泳衣,https://i.imgtg.com/2023/07/16/OzY6GM.png,5585
aitag,衣服,,default,sportswear,运动服,https://i.imgtg.com/2023/07/16/OzY8IG.png,5586
aitag,衣服,,default,volleyball uniform,排球服,https://i.imgtg.com/2023/07/16/OzYuh1.png,5587
aitag,衣服,,default,china dress,旗袍,https://i.imgtg.com/2023/07/16/OzYIRI.png,5588
aitag,衣服,,default,collared shirt,高领衬衫,https://i.imgtg.com/2023/07/16/OzfMy6.png,5590
aitag,衣服,,default,leotard,紧身衣,https://i.imgtg.com/2023/07/16/OzfOsP.png,5591
aitag,衣服,,default,strapless leotard,无肩带紧身衣,https://i.imgtg.com/2023/07/16/Ozfoob.png,5592
aitag,衣服,,default,chiffon dress,雪纺连衣裙,https://i.imgtg.com/2023/07/16/Ozfqel.png,5593
aitag,衣服,,default,tank top,背心,https://i.imgtg.com/2023/07/16/Ozf5Gg.png,5594
aitag,衣服,,default,backless dress,露背连身裙,https://i.imgtg.com/2023/07/16/OzfB3B.png,5595
aitag,衣服,,default,halter dress ,绕颈连身裙,https://i.imgtg.com/2023/07/16/OzfUhs.png,5596
aitag,衣服,,default,sweater dress,毛衣连身裙,https://i.imgtg.com/2023/07/16/OzfWtK.png,5597
aitag,衣服,,default,sweater,毛衣,https://i.imgtg.com/2023/07/16/OzfxWS.png,5599
aitag,衣服,,default,turtleneck sweater,高领毛衣,https://i.imgtg.com/2023/07/16/OzfzgN.png,5600
aitag,衣服,,default,off-shoulder sweater,露肩毛衣,https://i.imgtg.com/2023/07/16/OzfFsC.png,5601
aitag,衣服,,default,shoulder cutout,肩膀切口,https://i.imgtg.com/2023/07/16/OzfioL.png,5602
aitag,衣服,,default,heart cutout,心型切口,https://i.imgtg.com/2023/07/16/Ozfnri.png,5603
aitag,衣服,,default,back cutout,后背切口,https://i.imgtg.com/2023/07/16/Ozf1GX.png,5604
aitag,衣服,,default,underboob cutout,下胸切口,https://i.imgtg.com/2023/07/16/Ozf73t.png,5609
aitag,衣服,,default,micro bikini,迷你比基尼,,5612
aitag,衣服,,default,"masterpiece,best quality,highly detailed,1girl,bandaid,shorts,leggings,loli,expressionless,gigantic_breasts,holding lollipop,v,short_ponytail,classroom,yun jin (genshin impact)",绕颈连身裙,https://i.imgtg.com/2023/07/16/OzfUhs.png,5618
aitag,衣服,,default,serafuku,水手服,https://i.imgtg.com/2023/07/16/OzYwWF.png,5632
aitag,衣服,,default,"serafuku,",萝莉,,5633
aitag,衣服,,default,backless outfit,露背装,https://i.imgtg.com/2023/07/16/Ozfb2a.png,5638
aitag,裙子,,default,skirt,裙子,,475
aitag,裙子,,default,"white skirt dress, flower pattern in dress,white gow",花卉图案连衣裙（白）,,905
aitag,裙子,,default,"black skirt dress, flower pattern in dress,black gow",花卉图案连衣裙（黑）,,907
aitag,裙子,,default,Dirndl,紧身连衣裙,,1665
aitag,裙子,,default,Long skirt,长裙,,1922
aitag,裙子,,default,Rainskirt,雨裙,,1988
aitag,裙子,,default,Han Chinese Clothing,汉服,,2962
aitag,裙子,,default,microskirt,微型短裙,,3297
aitag,裙子,,default,black pleated skirt,黑百褶裙,,3376
aitag,裙子,,default,armored dress,盔甲裙,,3825
aitag,裙子,,default,suspender skirt,吊带裙,,3911
aitag,裙子,,default,layered skirt,【补档】分层群,,3932
aitag,裙子,,default,apron,围裙,https://i.imgur.com/504REf3.png,4386
aitag,裙子,,default,lolita fasion,现代洛丽塔,,4702
aitag,裙子,,default,lolita gothic,哥特式洛丽塔,,4858
aitag,裙子,,default,sheath dress,包臀裙,,5196
aitag,裙子,,default,Light gauze wide sleeve skirt，,轻纱广袖裙,,5218
aitag,裙子,,default,pleated dress,带褶连衣裙,,5233
aitag,裙子,,default,night dress,睡裙,,5237
aitag,裙子,,default,petticoat,衬裙,,5301
aitag,裙子,,default,halterdress,绕颈裙,,5319
aitag,裙子,,default,Organza lace,透明硬纱/蕾丝花边,,5352
aitag,裙子,,default,miniskirt,迷你裙,https://i.imgur.com/qEO9qxO.png,5370
aitag,裙子,,default,wedding dress,婚纱,https://cdn.wujiebantu.com/ai/B30051E8E907549ED02F50CDFBF996FD-01.png,5409
aitag,裙子,,default,sheer tulle dress,薄沙连衣裙,,5415
aitag,裙子,,default,one-piece dress,连衣裙,,5417
aitag,裙子,,default,off-shoulder dress,露肩连衣裙,https://i.postimg.cc/XYHD1hYV/extremely-detailed-CG-unity-8k-wallpaper-masterpiece-floating-shine-li,5455
aitag,裙子,,default,pleated skirt,半身百褶裙,,5468
aitag,裙子,,default,summer dress,夏日连衣裙,https://image.civitai.com/xG1nkqKTMzGDvpLrqFT7WA/9319cf37-fca6-4f53-8b4a-25d325bf5c01/width=1280/000,5550
aitag,裙子,,default,strapless dress,无肩带礼服,,5565
aitag,裙子,,default,pettiskirt,蓬蓬裙,https://i.imgur.com/WnR78TR.png,5569
aitag,裙子,,default,chinese clothes+leotard,中式旗袍死库水,,5572
aitag,裙子,,default,waist apron,腰围裙,https://i.imgur.com/Tr4EwMv.png,5624
aitag,裙子,,default,pencil skirt,铅笔裙,https://api-1.potaa.top:8443/ai/image/cb76621a06291bef5ff24afcf68c139e?sign=MTY3MjU3OTM4Nl9fOTMyM2I3,5626
aitag,裙子,,default,white skirt,白色连衣裙,https://api-1.potaa.top:8443/ai/image/cb76621a06291bef5ff24afcf68c139e?sign=MTY3MjU3OTM4Nl9fOTMyM2I3,5628
aitag,裙子,,default,jumper skirt,背心裙,https://www.google.com/search?client=ms-android-samsung-ss&sca_esv=560124145&q=%E5%AE%89%E5%A5%88%E7,5629
aitag,裤子,,default,denim shorts,牛仔短裤,,482
aitag,裤子,,default,pants,裤子,,483
aitag,裤子,,default,underpants,内裤,,686
aitag,裤子,,default,trousers with suspenders,吊带裤,,902
aitag,裤子,,default,bloomers,灯笼裤,,941
aitag,裤子,,default,"See-through Pajamas
",See-through Pajamas,,1263
aitag,裤子,,default,fundoshi,兜裆布,,2671
aitag,裤子,,default,cameltoe,骆驼趾/骆驼肌(紧身效果),,2953
aitag,裤子,,default,Denim suspenders,吊带牛仔裤,https://i.postimg.cc/T3pjMSZZ/00131-1583074356.png,3074
aitag,裤子,,default,leggings,紧身裤 ,,3345
aitag,裤子,,default,thong,丁字裤,,3939
aitag,裤子,,default,shorts,短裤,,4245
aitag,裤子,,default,"unbuttoned clothes,",武士裤,,4451
aitag,裤子,,default,high-waist pants,高腰裤 （低腰修改为low）,,4869
aitag,裤子,,default,red shorts,红色短裤,,5221
aitag,裤子,,default,yoga pants,瑜伽裤,,5236
aitag,裤子,,default,trousers,西装裤,,5372
aitag,裤子,,default,low-waist pants,低腰裤 （高腰修改为high）,,5505
aitag,裤子,,default,jeans,牛仔裤,https://i.postimg.cc/Hx7PYnF1/00130-2580245733.png,5522
aitag,袜子,,default,kneehighs,膝下袜,,491
aitag,袜子,,default,garter straps garter belt,吊袜带,,492
aitag,袜子,,default,socks,袜子,,493
aitag,袜子,,default,toeless legwear,无趾护腿,,494
aitag,袜子,,default,black stocking,黑丝(By 你不史蒂夫),,597
aitag,袜子,,default,garter_belt,连腰吊带袜(By 好人),,619
aitag,袜子,,default,striped_socks,横条袜(By 好人),,620
aitag,袜子,,default,loose_socks,泡泡袜(By 好人),,621
aitag,袜子,,default,kneehighs,长袜(By 好人),,623
aitag,袜子,,default,"{{{Leg stockings,：Compiled by thin filament lines arranged horizontally}}}，{black stockings}",黑丝条纹质感（随缘生效）,,948
aitag,袜子,,default,tabi,日本式短布袜,,1424
aitag,袜子,,default,black pantyhose,黑色裤袜,,1549
aitag,袜子,,default,thighhighs_on_one_leg,过膝袜（单侧）,,1897
aitag,袜子,,default,striped_thighhighs,条纹过膝袜,,2292
aitag,袜子,,default,black_thighhighs,黑色过膝袜,,2293
aitag,袜子,,default,"white stocking,","white stocking,",,2399
aitag,袜子,,default,seamed legwear,接缝裤袜,https://i.postimg.cc/xTsGKR2d/01383-127051169.png,2437
aitag,袜子,,default,thighhighs,过膝袜,https://i.postimg.cc/7YBcf0t3/01394-1986463956.png,2438
aitag,袜子,,default,thighband pantyhose,绑腿连裤袜,https://i.postimg.cc/DZCRVGGy/01374-408630557.png,2439
aitag,袜子,,default,(miko thighhighs),巫女袜,,2448
aitag,袜子,,default,loli,黑丝,,2546
aitag,袜子,,default,lact-trimmed,蕾丝的，后面加东西就行,,2752
aitag,袜子,,default,stirrup legwear,踩脚袜，马镫裤,,3142
aitag,袜子,,default,pantyhose,裤袜,https://ws3.sinaimg.cn/large/null.jpg,3404
aitag,袜子,,default,ribbon-trimmed_legwear,边缘系带的日式袜子,,4312
aitag,袜子,,default,pantyhose pull,拉下裤袜,https://i.postimg.cc/X7W12xmc/01379-3498975343.png,4313
aitag,袜子,,default,lace-trimmed,蕾丝的，后面加东西就行,,4423
aitag,袜子,,default,white stocking,白丝(By 你不史蒂夫),,4467
aitag,袜子,,default,green_thighhighs,绿色过膝,,4609
aitag,袜子,,default,white ankle socks,白色短袜,,4808
